productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extAspect,extCardType,extTraits,extHP,extCost,extPower,extArenaType
540567,Bossk - Deadly Stalker (Hyperspace),Bossk Deadly Stalker Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540567_200w.jpg,79,23405,https://cpt.tcgcsv.com/mfl6,2024-03-08T05:03:37.01,1,5.93,7.89,15.0,6.77,,Foil,Uncommon,445,<strong>Ambush</strong><br><strong>When you play an event:</strong> You may deal 2 damage to a unit.,Cunning;Villainy,Unit,Bounty Hunter;Underworld,5,5,4,Ground
540567,Bossk - Deadly Stalker (Hyperspace),Bossk Deadly Stalker Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540567_200w.jpg,79,23405,https://cpt.tcgcsv.com/mfl6,2024-03-08T05:03:37.01,1,1.45,2.25,7.99,2.25,,Normal,Uncommon,445,<strong>Ambush</strong><br><strong>When you play an event:</strong> You may deal 2 damage to a unit.,Cunning;Villainy,Unit,Bounty Hunter;Underworld,5,5,4,Ground
540568,Bounty Hunter Crew (Hyperspace),Bounty Hunter Crew Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540568_200w.jpg,79,23405,https://cpt.tcgcsv.com/nfl6,2024-03-08T05:03:37.01,1,0.14,0.49,11.5,0.36,,Normal,Common,446,<strong>Ambush</strong><br><strong>When Played:</strong> You may return an event from a discard pile to its owner's hand.,Cunning;Villainy,Unit,Bounty Hunter;Underworld,4,6,4,Ground
540568,Bounty Hunter Crew (Hyperspace),Bounty Hunter Crew Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540568_200w.jpg,79,23405,https://cpt.tcgcsv.com/nfl6,2024-03-08T05:03:37.01,1,1.06,1.79,6.71,1.71,,Foil,Common,446,<strong>Ambush</strong><br><strong>When Played:</strong> You may return an event from a discard pile to its owner's hand.,Cunning;Villainy,Unit,Bounty Hunter;Underworld,4,6,4,Ground
540569,Fett's Firespray - Pursuing the Bounty (Hyperspace),Fetts Firespray Pursuing the Bounty Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540569_200w.jpg,79,23405,https://cpt.tcgcsv.com/pfl6,2024-03-08T05:03:37.01,1,38.45,50.0,199.99,48.06,,Foil,Rare,447,"<strong>When Played:</strong> If you control Boba Fett or Jango Fett, ready this unit.<br><strong>Action [2]:</strong> Exhaust a non-unique unit.",Cunning;Villainy,Unit,Transport;Underworld;Vehicle,6,6,5,Space
540569,Fett's Firespray - Pursuing the Bounty (Hyperspace),Fetts Firespray Pursuing the Bounty Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540569_200w.jpg,79,23405,https://cpt.tcgcsv.com/pfl6,2024-03-08T05:03:37.01,1,16.54,19.99,55.99,17.25,,Normal,Rare,447,"<strong>When Played:</strong> If you control Boba Fett or Jango Fett, ready this unit.<br><strong>Action [2]:</strong> Exhaust a non-unique unit.",Cunning;Villainy,Unit,Transport;Underworld;Vehicle,6,6,5,Space
540570,Chimaera - Flagship of the Seventh Fleet (Hyperspace),Chimaera Flagship of the Seventh Fleet Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540570_200w.jpg,79,23405,https://cpt.tcgcsv.com/qfl6,2024-03-08T05:03:37.01,1,2.89,4.4,8.89,3.44,,Normal,Rare,448,<strong>Shielded</strong><br><strong>On Attack:</strong> Name a card. An opponent reveals their hand and discards a card with that name from it.,Cunning;Villainy,Unit,Capital Ship;Imperial;Vehicle,7,8,8,Space
540570,Chimaera - Flagship of the Seventh Fleet (Hyperspace),Chimaera Flagship of the Seventh Fleet Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540570_200w.jpg,79,23405,https://cpt.tcgcsv.com/qfl6,2024-03-08T05:03:37.01,1,11.9,15.12,44.84,12.19,,Foil,Rare,448,<strong>Shielded</strong><br><strong>On Attack:</strong> Name a card. An opponent reveals their hand and discards a card with that name from it.,Cunning;Villainy,Unit,Capital Ship;Imperial;Vehicle,7,8,8,Space
540571,No Good to Me Dead (Hyperspace),No Good to Me Dead Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540571_200w.jpg,79,23405,https://cpt.tcgcsv.com/rfl6,2024-03-08T05:03:37.01,1,9.95,12.85,21.99,13.08,,Foil,Uncommon,449,Exhaust a unit. That unit can't ready this round.,Cunning;Villainy,Event,Plan,,2,,
540571,No Good to Me Dead (Hyperspace),No Good to Me Dead Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540571_200w.jpg,79,23405,https://cpt.tcgcsv.com/rfl6,2024-03-08T05:03:37.01,1,4.24,5.5,7.99,5.49,,Normal,Uncommon,449,Exhaust a unit. That unit can't ready this round.,Cunning;Villainy,Event,Plan,,2,,
540572,I Had No Choice (Hyperspace),I Had No Choice Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540572_200w.jpg,79,23405,https://cpt.tcgcsv.com/sfl6,2024-03-08T05:03:37.01,1,7.0,10.99,25.24,11.04,,Foil,Rare,450,Choose up to 2 non-leader units. An opponent chooses 1 of those units. Return that unit to its owner's hand and put the other on the bottom of its owner's deck.,Cunning;Villainy,Event,Trick,,7,,
540572,I Had No Choice (Hyperspace),I Had No Choice Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540572_200w.jpg,79,23405,https://cpt.tcgcsv.com/sfl6,2024-03-08T05:03:37.01,1,1.34,1.73,5.0,1.67,,Normal,Rare,450,Choose up to 2 non-leader units. An opponent chooses 1 of those units. Return that unit to its owner's hand and put the other on the bottom of its owner's deck.,Cunning;Villainy,Event,Trick,,7,,
540573,Chopper - Metal Menace (Hyperspace),Chopper Metal Menace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540573_200w.jpg,79,23405,https://cpt.tcgcsv.com/tfl6,2024-03-08T05:03:37.01,1,3.99,7.05,11.0,6.71,,Normal,Rare,451,"While you control another Spectre unit, this unit gains <strong>Raid 1</strong>.<br><strong>On Attack:</strong> Discard a card from the defending player's deck. If it's an event, exhaust a resource that player controls.",Cunning;Heroism,Unit,Droid;Rebel;Spectre,3,1,1,Ground
540573,Chopper - Metal Menace (Hyperspace),Chopper Metal Menace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540573_200w.jpg,79,23405,https://cpt.tcgcsv.com/tfl6,2024-03-08T05:03:37.01,1,18.63,19.84,32.99,18.85,,Foil,Rare,451,"While you control another Spectre unit, this unit gains <strong>Raid 1</strong>.<br><strong>On Attack:</strong> Discard a card from the defending player's deck. If it's an event, exhaust a resource that player controls.",Cunning;Heroism,Unit,Droid;Rebel;Spectre,3,1,1,Ground
540574,Lothal Insurgent (Hyperspace),Lothal Insurgent Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540574_200w.jpg,79,23405,https://cpt.tcgcsv.com/vfl6,2024-03-08T05:03:37.01,1,0.1,0.8,4.25,0.67,,Foil,Common,452,"<strong>When Played:</strong> If you played another card this phase, each opponent draws a card then discards a random card from their hand.",Cunning;Heroism,Unit,Rebel,2,2,3,Ground
540574,Lothal Insurgent (Hyperspace),Lothal Insurgent Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540574_200w.jpg,79,23405,https://cpt.tcgcsv.com/vfl6,2024-03-08T05:03:37.01,1,0.15,0.37,11.5,0.34,,Normal,Common,452,"<strong>When Played:</strong> If you played another card this phase, each opponent draws a card then discards a random card from their hand.",Cunning;Heroism,Unit,Rebel,2,2,3,Ground
540575,Vanguard Ace (Hyperspace),Vanguard Ace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540575_200w.jpg,79,23405,https://cpt.tcgcsv.com/wfl6,2024-03-08T05:03:37.01,1,0.7,1.1,3.0,1.06,,Normal,Uncommon,453,"<strong>When Played:</strong> For each other card you played this phase, give an Experience token to this unit.",Cunning;Heroism,Unit,Fighter;New Republic;Vehicle,1,2,1,Space
540575,Vanguard Ace (Hyperspace),Vanguard Ace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540575_200w.jpg,79,23405,https://cpt.tcgcsv.com/wfl6,2024-03-08T05:03:37.01,1,1.23,3.58,6.0,2.97,,Foil,Uncommon,453,"<strong>When Played:</strong> For each other card you played this phase, give an Experience token to this unit.",Cunning;Heroism,Unit,Fighter;New Republic;Vehicle,1,2,1,Space
540576,Ezra Bridger - Resourceful Troublemaker (Hyperspace),Ezra Bridger Resourceful Troublemaker Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540576_200w.jpg,79,23405,https://cpt.tcgcsv.com/xfl6,2024-03-08T05:03:37.01,1,5.73,7.56,11.5,6.03,,Foil,Uncommon,454,"<strong>When this unit completes an attack:</strong> Look at the top card of your deck. You may play it, discard it, or leave it on top of your deck.",Cunning;Heroism,Unit,Force;Rebel;Spectre,4,3,3,Ground
540576,Ezra Bridger - Resourceful Troublemaker (Hyperspace),Ezra Bridger Resourceful Troublemaker Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540576_200w.jpg,79,23405,https://cpt.tcgcsv.com/xfl6,2024-03-08T05:03:37.01,1,2.25,3.06,5.0,3.03,,Normal,Uncommon,454,"<strong>When this unit completes an attack:</strong> Look at the top card of your deck. You may play it, discard it, or leave it on top of your deck.",Cunning;Heroism,Unit,Force;Rebel;Spectre,4,3,3,Ground
540577,Millennium Falcon - Piece of Junk (Hyperspace),Millennium Falcon Piece of Junk Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540577_200w.jpg,79,23405,https://cpt.tcgcsv.com/zfl6,2024-03-08T05:03:37.01,1,42.1,46.55,99.99,44.33,,Normal,Legendary,455,This unit enters play ready.<br><strong>When you ready cards during the regroup phase:</strong> Either pay 1 or return this unit to her owner's hand.,Cunning;Heroism,Unit,Transport;Underworld;Vehicle,4,3,3,Space
540577,Millennium Falcon - Piece of Junk (Hyperspace),Millennium Falcon Piece of Junk Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540577_200w.jpg,79,23405,https://cpt.tcgcsv.com/zfl6,2024-03-08T05:03:37.01,1,79.0,83.41,300.0,83.05,,Foil,Legendary,455,This unit enters play ready.<br><strong>When you ready cards during the regroup phase:</strong> Either pay 1 or return this unit to her owner's hand.,Cunning;Heroism,Unit,Transport;Underworld;Vehicle,4,3,3,Space
540578,Rogue Operative (Hyperspace),Rogue Operative Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540578_200w.jpg,79,23405,https://cpt.tcgcsv.com/Bfl6,2024-03-08T05:03:37.01,1,0.25,0.99,9.0,0.89,,Foil,Common,456,<strong>Saboteur</strong><br><strong>Raid 2</strong>,Cunning;Heroism,Unit,Rebel;Trooper,4,3,2,Ground
540578,Rogue Operative (Hyperspace),Rogue Operative Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540578_200w.jpg,79,23405,https://cpt.tcgcsv.com/Bfl6,2024-03-08T05:03:37.01,1,0.15,0.54,2.99,0.37,,Normal,Common,456,<strong>Saboteur</strong><br><strong>Raid 2</strong>,Cunning;Heroism,Unit,Rebel;Trooper,4,3,2,Ground
540579,Auzituck Liberator Gunship (Hyperspace),Auzituck Liberator Gunship Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540579_200w.jpg,79,23405,https://cpt.tcgcsv.com/Cfl6,2024-03-08T05:03:37.01,1,0.25,0.45,5.4,0.42,,Normal,Common,457,<strong>Ambush</strong>,Cunning;Heroism,Unit,Fighter;Vehicle,4,4,3,Space
540579,Auzituck Liberator Gunship (Hyperspace),Auzituck Liberator Gunship Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540579_200w.jpg,79,23405,https://cpt.tcgcsv.com/Cfl6,2024-03-08T05:03:37.01,1,0.5,1.0,5.0,0.9,,Foil,Common,457,<strong>Ambush</strong>,Cunning;Heroism,Unit,Fighter;Vehicle,4,4,3,Space
540580,Chewbacca - Loyal Companion (Hyperspace),Chewbacca Loyal Companion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540580_200w.jpg,79,23405,https://cpt.tcgcsv.com/Dfl6,2024-03-08T05:03:37.01,1,1.0,1.73,3.25,1.69,,Normal,Uncommon,458,<strong>Sentinel</strong><br><strong>When this unit is attacked:</strong> Ready him.,Cunning;Heroism,Unit,Underworld,6,5,3,Ground
540580,Chewbacca - Loyal Companion (Hyperspace),Chewbacca Loyal Companion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540580_200w.jpg,79,23405,https://cpt.tcgcsv.com/Dfl6,2024-03-08T05:03:37.01,1,4.65,6.0,17.0,4.74,,Foil,Uncommon,458,<strong>Sentinel</strong><br><strong>When this unit is attacked:</strong> Ready him.,Cunning;Heroism,Unit,Underworld,6,5,3,Ground
540581,Lando Calrissian - Responsible Businessman (Hyperspace),Lando Calrissian Responsible Businessman Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540581_200w.jpg,79,23405,https://cpt.tcgcsv.com/Ffl6,2024-03-08T05:03:37.01,1,14.43,18.85,49.93,18.85,,Foil,Rare,459,<strong>Saboteur</strong><br><strong>When Played:</strong> Return up to 2 friendly resources to their owners' hands.,Cunning;Heroism,Unit,Fringe;Official,5,6,6,Ground
540581,Lando Calrissian - Responsible Businessman (Hyperspace),Lando Calrissian Responsible Businessman Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540581_200w.jpg,79,23405,https://cpt.tcgcsv.com/Ffl6,2024-03-08T05:03:37.01,1,2.4,4.3,19.99,4.1,,Normal,Rare,459,<strong>Saboteur</strong><br><strong>When Played:</strong> Return up to 2 friendly resources to their owners' hands.,Cunning;Heroism,Unit,Fringe;Official,5,6,6,Ground
540582,Han Solo - Reluctant Hero (Hyperspace),Han Solo Reluctant Hero Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540582_200w.jpg,79,23405,https://cpt.tcgcsv.com/Gfl6,2024-03-28T12:30:05.55,1,8.22,10.88,26.0,9.17,,Normal,Rare,460,"<strong>Ambush</strong><br>While attacking, this unit deals combat damage before the defender.",Cunning;Heroism,Unit,Underworld,6,7,6,Ground
540582,Han Solo - Reluctant Hero (Hyperspace),Han Solo Reluctant Hero Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540582_200w.jpg,79,23405,https://cpt.tcgcsv.com/Gfl6,2024-03-28T12:30:05.55,1,25.0,30.86,75.0,25.37,,Foil,Rare,460,"<strong>Ambush</strong><br>While attacking, this unit deals combat damage before the defender.",Cunning;Heroism,Unit,Underworld,6,7,6,Ground
540583,Bamboozle (Hyperspace),Bamboozle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540583_200w.jpg,79,23405,https://cpt.tcgcsv.com/Hfl6,2024-03-08T05:03:37.01,1,1.84,3.18,4.0,3.28,,Foil,Uncommon,461,You may discard a [Cunning] card from your hand instead of paying this event's cost.<br>Exhaust a unit and return each upgrade on it to its owner's hand.,Cunning;Heroism,Event,Trick,,2,,
540583,Bamboozle (Hyperspace),Bamboozle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540583_200w.jpg,79,23405,https://cpt.tcgcsv.com/Hfl6,2024-03-08T05:03:37.01,1,0.48,0.9,2.45,0.81,,Normal,Uncommon,461,You may discard a [Cunning] card from your hand instead of paying this event's cost.<br>Exhaust a unit and return each upgrade on it to its owner's hand.,Cunning;Heroism,Event,Trick,,2,,
540584,Spark of Rebellion (Hyperspace),Spark of Rebellion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540584_200w.jpg,79,23405,https://cpt.tcgcsv.com/Jfl6,2024-03-08T05:03:37.01,1,18.46,19.6,23.98,19.2,,Normal,Rare,462,Look at an opponent's hand and discard a card from it.,Cunning;Heroism,Event,Spectre,,2,,
540584,Spark of Rebellion (Hyperspace),Spark of Rebellion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540584_200w.jpg,79,23405,https://cpt.tcgcsv.com/Jfl6,2024-03-08T05:03:37.01,1,34.41,37.59,199.99,36.25,,Foil,Rare,462,Look at an opponent's hand and discard a card from it.,Cunning;Heroism,Event,Spectre,,2,,
540585,Bodhi Rook - Imperial Defector (Hyperspace),Bodhi Rook Imperial Defector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540585_200w.jpg,79,23405,https://cpt.tcgcsv.com/Kfl6,2024-03-08T05:03:37.01,1,39.75,39.75,39.75,22.48,,Foil,Rare,463,<strong>When Played:</strong> Look at an opponent's hand and discard a non-unit card from it.,Cunning,Unit,Imperial;Rebel,3,3,3,Ground
540585,Bodhi Rook - Imperial Defector (Hyperspace),Bodhi Rook Imperial Defector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540585_200w.jpg,79,23405,https://cpt.tcgcsv.com/Kfl6,2024-03-08T05:03:37.01,1,13.0,16.84,20.0,14.96,,Normal,Rare,463,<strong>When Played:</strong> Look at an opponent's hand and discard a non-unit card from it.,Cunning,Unit,Imperial;Rebel,3,3,3,Ground
540586,Cantina Bouncer (Hyperspace),Cantina Bouncer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540586_200w.jpg,79,23405,https://cpt.tcgcsv.com/Lfl6,2024-03-08T05:03:37.01,1,1.0,3.32,5.0,2.38,,Normal,Uncommon,464,<strong>When Played:</strong> You may return a non-leader unit to its owner's hand.,Cunning,Unit,Fringe,5,5,3,Ground
540586,Cantina Bouncer (Hyperspace),Cantina Bouncer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540586_200w.jpg,79,23405,https://cpt.tcgcsv.com/Lfl6,2024-03-08T05:03:37.01,1,5.97,7.94,32.43,4.89,,Foil,Uncommon,464,<strong>When Played:</strong> You may return a non-leader unit to its owner's hand.,Cunning,Unit,Fringe,5,5,3,Ground
540587,Cunning (Hyperspace),Cunning Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540587_200w.jpg,79,23405,https://cpt.tcgcsv.com/Mfl6,2024-03-08T05:03:37.01,1,75.95,90.69,142.01,72.54,,Foil,Legendary,465,"Choose two, in any order:<br>• Return a non-leader unit with 4 or less power to its owner's hand.<br>• Give a unit +4/+0 for this phase.<br>• Exhaust up to 2 units.<br>• An opponent discards a random card from their hand.",Cunning,Event,Innate,,4,,
540587,Cunning (Hyperspace),Cunning Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540587_200w.jpg,79,23405,https://cpt.tcgcsv.com/Mfl6,2024-03-08T05:03:37.01,1,59.0,60.0,100.0,49.75,,Normal,Legendary,465,"Choose two, in any order:<br>• Return a non-leader unit with 4 or less power to its owner's hand.<br>• Give a unit +4/+0 for this phase.<br>• Exhaust up to 2 units.<br>• An opponent discards a random card from their hand.",Cunning,Event,Innate,,4,,
540588,Greedo - Slow on the Draw (Hyperspace),Greedo Slow on the Draw Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540588_200w.jpg,79,23405,https://cpt.tcgcsv.com/Nfl6,2024-03-08T05:03:37.01,1,3.96,5.16,8.95,4.13,,Foil,Uncommon,466,"<strong>When Defeated:</strong> You may discard a card from your deck. If it's not a unit, deal 2 damage to a ground unit.",Cunning,Unit,Bounty Hunter;Underworld,1,1,3,Ground
540588,Greedo - Slow on the Draw (Hyperspace),Greedo Slow on the Draw Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540588_200w.jpg,79,23405,https://cpt.tcgcsv.com/Nfl6,2024-03-08T05:03:37.01,1,2.17,2.93,6.5,2.76,,Normal,Uncommon,466,"<strong>When Defeated:</strong> You may discard a card from your deck. If it's not a unit, deal 2 damage to a ground unit.",Cunning,Unit,Bounty Hunter;Underworld,1,1,3,Ground
540589,Jawa Scavenger (Hyperspace),Jawa Scavenger Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540589_200w.jpg,79,23405,https://cpt.tcgcsv.com/Pfl6,2024-03-08T05:03:37.01,1,0.14,0.38,17.0,0.29,,Normal,Common,467,<strong>Saboteur</strong>,Cunning,Unit,Fringe;Jawa,1,1,2,Ground
540589,Jawa Scavenger (Hyperspace),Jawa Scavenger Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540589_200w.jpg,79,23405,https://cpt.tcgcsv.com/Pfl6,2024-03-08T05:03:37.01,1,0.78,1.15,6.06,1.06,,Foil,Common,467,<strong>Saboteur</strong>,Cunning,Unit,Fringe;Jawa,1,1,2,Ground
540590,Mining Guild TIE Fighter (Hyperspace),Mining Guild TIE Fighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540590_200w.jpg,79,23405,https://cpt.tcgcsv.com/Qfl6,2024-03-08T05:03:37.01,1,0.85,1.48,11.64,1.23,,Foil,Common,468,"<strong>On Attack:</strong> You may pay 2. If you do, draw a card.",Cunning,Unit,Fighter;Fringe;Vehicle,2,1,1,Space
540590,Mining Guild TIE Fighter (Hyperspace),Mining Guild TIE Fighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540590_200w.jpg,79,23405,https://cpt.tcgcsv.com/Qfl6,2024-03-08T05:03:37.01,1,0.11,0.48,11.5,0.32,,Normal,Common,468,"<strong>On Attack:</strong> You may pay 2. If you do, draw a card.",Cunning,Unit,Fighter;Fringe;Vehicle,2,1,1,Space
540591,Crafty Smuggler (Hyperspace),Crafty Smuggler Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540591_200w.jpg,79,23405,https://cpt.tcgcsv.com/Rfl6,2024-03-08T05:03:37.01,1,0.45,1.07,11.5,1.05,,Normal,Common,469,<strong>Shielded</strong>,Cunning,Unit,Underworld,2,2,2,Ground
540591,Crafty Smuggler (Hyperspace),Crafty Smuggler Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540591_200w.jpg,79,23405,https://cpt.tcgcsv.com/Rfl6,2024-03-08T05:03:37.01,1,1.4,2.5,7.5,2.44,,Foil,Common,469,<strong>Shielded</strong>,Cunning,Unit,Underworld,2,2,2,Ground
540592,Outer Rim Headhunter (Hyperspace),Outer Rim Headhunter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540592_200w.jpg,79,23405,https://cpt.tcgcsv.com/Sfl6,2024-03-08T05:03:37.01,1,0.44,1.0,29.99,0.9,,Foil,Common,470,"<strong>Raid 1</strong><br><strong>On Attack:</strong> If you control a leader unit, you may exhaust a non-leader unit.",Cunning,Unit,Fighter;Fringe;Vehicle,3,2,1,Space
540592,Outer Rim Headhunter (Hyperspace),Outer Rim Headhunter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540592_200w.jpg,79,23405,https://cpt.tcgcsv.com/Sfl6,2024-03-08T05:03:37.01,1,0.15,0.46,11.5,0.33,,Normal,Common,470,"<strong>Raid 1</strong><br><strong>On Attack:</strong> If you control a leader unit, you may exhaust a non-leader unit.",Cunning,Unit,Fighter;Fringe;Vehicle,3,2,1,Space
540593,Pirated Starfighter (Hyperspace),Pirated Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540593_200w.jpg,79,23405,https://cpt.tcgcsv.com/Tfl6,2024-03-08T05:03:37.01,1,0.85,1.21,6.1,1.1,,Normal,Uncommon,471,<strong>Raid 1</strong><br><strong>When Played:</strong> Return a friendly non-leader unit to its owner's hand.,Cunning,Unit,Fighter;Underworld;Vehicle,4,2,2,Space
540593,Pirated Starfighter (Hyperspace),Pirated Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540593_200w.jpg,79,23405,https://cpt.tcgcsv.com/Tfl6,2024-03-08T05:03:37.01,1,1.8,2.36,2300.0,2.36,,Foil,Uncommon,471,<strong>Raid 1</strong><br><strong>When Played:</strong> Return a friendly non-leader unit to its owner's hand.,Cunning,Unit,Fighter;Underworld;Vehicle,4,2,2,Space
540594,Swoop Racer (Hyperspace),Swoop Racer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540594_200w.jpg,79,23405,https://cpt.tcgcsv.com/Vfl6,2024-03-08T05:03:37.01,1,0.25,0.68,2.0,0.58,,Foil,Common,472,,Cunning,Unit,Fringe,3,3,4,Ground
540594,Swoop Racer (Hyperspace),Swoop Racer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540594_200w.jpg,79,23405,https://cpt.tcgcsv.com/Vfl6,2024-03-08T05:03:37.01,1,0.1,0.44,5.23,0.23,,Normal,Common,472,,Cunning,Unit,Fringe,3,3,4,Ground
540595,Gamorrean Guards (Hyperspace),Gamorrean Guards Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540595_200w.jpg,79,23405,https://cpt.tcgcsv.com/Wfl6,2024-03-08T05:03:37.01,1,0.19,0.54,5.44,0.44,,Normal,Common,473,"While you control another [Cunning] unit, this unit gains <strong>Sentinel</strong>.",Cunning,Unit,Underworld,4,4,4,Ground
540595,Gamorrean Guards (Hyperspace),Gamorrean Guards Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540595_200w.jpg,79,23405,https://cpt.tcgcsv.com/Wfl6,2024-03-08T05:03:37.01,1,0.48,1.25,7.51,1.06,,Foil,Common,473,"While you control another [Cunning] unit, this unit gains <strong>Sentinel</strong>.",Cunning,Unit,Underworld,4,4,4,Ground
540596,Strafing Gunship (Hyperspace),Strafing Gunship Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540596_200w.jpg,79,23405,https://cpt.tcgcsv.com/Xfl6,2024-03-08T05:03:37.01,1,9.9,15.25,28.0,13.42,,Foil,Rare,474,"This unit can attack units in the ground arena.<br>While this unit is attacking a ground unit, the defender gets -2/-0.",Cunning,Unit,Fighter;Underworld;Vehicle,4,4,3,Space
540596,Strafing Gunship (Hyperspace),Strafing Gunship Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540596_200w.jpg,79,23405,https://cpt.tcgcsv.com/Xfl6,2024-03-08T05:03:37.01,1,3.98,7.19,19.99,5.61,,Normal,Rare,474,"This unit can attack units in the ground arena.<br>While this unit is attacking a ground unit, the defender gets -2/-0.",Cunning,Unit,Fighter;Underworld;Vehicle,4,4,3,Space
540597,Syndicate Lackeys (Hyperspace),Syndicate Lackeys Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540597_200w.jpg,79,23405,https://cpt.tcgcsv.com/Zfl6,2024-03-08T05:03:37.01,1,0.27,0.5,5.78,0.41,,Normal,Common,475,<strong>Ambush</strong>,Cunning,Unit,Underworld,4,5,5,Ground
540597,Syndicate Lackeys (Hyperspace),Syndicate Lackeys Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540597_200w.jpg,79,23405,https://cpt.tcgcsv.com/Zfl6,2024-03-08T05:03:37.01,1,0.83,1.06,11.5,1.07,,Foil,Common,475,<strong>Ambush</strong>,Cunning,Unit,Underworld,4,5,5,Ground
540598,Smuggling Compartment (Hyperspace),Smuggling Compartment Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540598_200w.jpg,79,23405,https://cpt.tcgcsv.com/-fl6,2024-03-08T05:03:37.01,1,0.25,0.86,2.24,0.74,,Normal,Uncommon,476,"Attach to a Vehicle unit.<br>Attached unit gains: ""<strong>On Attack:</strong> Ready a resource.""",Cunning,Upgrade,Modification,1,1,1,
540598,Smuggling Compartment (Hyperspace),Smuggling Compartment Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540598_200w.jpg,79,23405,https://cpt.tcgcsv.com/-fl6,2024-03-08T05:03:37.01,1,2.49,3.38,7.77,3.38,,Foil,Uncommon,476,"Attach to a Vehicle unit.<br>Attached unit gains: ""<strong>On Attack:</strong> Ready a resource.""",Cunning,Upgrade,Modification,1,1,1,
